face_path,face_positions,artist
images/Frida_Kahlo/Frida_Kahlo_78.jpg,"{'top': 88, 'right': 212, 'bottom': 163, 'left': 137}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_78.jpg,"{'top': 88, 'right': 544, 'bottom': 163, 'left': 469}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_80.jpg,"{'top': 134, 'right': 455, 'bottom': 455, 'left': 134}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_113.jpg,"{'top': 205, 'right': 301, 'bottom': 267, 'left': 239}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_67.jpg,"{'top': 116, 'right': 342, 'bottom': 223, 'left': 235}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_83.jpg,"{'top': 233, 'right': 664, 'bottom': 788, 'left': 110}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_85.jpg,"{'top': 171, 'right': 438, 'bottom': 439, 'left': 171}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_86.jpg,"{'top': 150, 'right': 408, 'bottom': 305, 'left': 253}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_89.jpg,"{'top': 94, 'right': 356, 'bottom': 156, 'left': 294}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_89.jpg,"{'top': 242, 'right': 712, 'bottom': 286, 'left': 669}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_89.jpg,"{'top': 72, 'right': 187, 'bottom': 146, 'left': 113}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_9.jpg,"{'top': 209, 'right': 607, 'bottom': 252, 'left': 564}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_91.jpg,"{'top': 198, 'right': 381, 'bottom': 234, 'left': 345}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_91.jpg,"{'top': 222, 'right': 448, 'bottom': 407, 'left': 262}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_92.jpg,"{'top': 108, 'right': 218, 'bottom': 170, 'left': 156}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_93.jpg,"{'top': 209, 'right': 607, 'bottom': 252, 'left': 564}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_96.jpg,"{'top': 246, 'right': 605, 'bottom': 708, 'left': 142}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_98.jpg,"{'top': 170, 'right': 280, 'bottom': 232, 'left': 218}",Frida_Kahlo
images/Frida_Kahlo/Frida_Kahlo_99.jpg,"{'top': 84, 'right': 266, 'bottom': 127, 'left': 223}",Frida_Kahlo
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_10.jpg,"{'top': 418, 'right': 972, 'bottom': 973, 'left': 418}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_100.jpg,"{'top': 201, 'right': 409, 'bottom': 468, 'left': 141}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_102.jpg,"{'top': 793, 'right': 792, 'bottom': 882, 'left': 703}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_104.jpg,"{'top': 408, 'right': 459, 'bottom': 563, 'left': 304}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_105.jpg,"{'top': 313, 'right': 776, 'bottom': 634, 'left': 455}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_105.jpg,"{'top': 1390, 'right': 385, 'bottom': 1426, 'left': 349}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_106.jpg,"{'top': 605, 'right': 707, 'bottom': 1067, 'left': 245}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_109.jpg,"{'top': 1390, 'right': 1062, 'bottom': 1657, 'left': 795}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_11.jpg,"{'top': 445, 'right': 1066, 'bottom': 519, 'left': 992}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_113.jpg,"{'top': 162, 'right': 504, 'bottom': 547, 'left': 118}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_114.jpg,"{'top': 194, 'right': 656, 'bottom': 657, 'left': 194}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_119.jpg,"{'top': 737, 'right': 1178, 'bottom': 844, 'left': 1071}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_119.jpg,"{'top': 569, 'right': 870, 'bottom': 698, 'left': 741}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_121.jpg,"{'top': 768, 'right': 1241, 'bottom': 843, 'left': 1166}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_121.jpg,"{'top': 1072, 'right': 295, 'bottom': 1161, 'left': 205}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_123.jpg,"{'top': 896, 'right': 266, 'bottom': 958, 'left': 204}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_126.jpg,"{'top': 246, 'right': 1016, 'bottom': 708, 'left': 553}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_127.jpg,"{'top': 88, 'right': 668, 'bottom': 163, 'left': 594}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_133.jpg,"{'top': 199, 'right': 963, 'bottom': 307, 'left': 856}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_133.jpg,"{'top': 104, 'right': 2396, 'bottom': 211, 'left': 2289}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_137.jpg,"{'top': 242, 'right': 340, 'bottom': 464, 'left': 117}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_141.jpg,"{'top': 502, 'right': 946, 'bottom': 1168, 'left': 280}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_143.jpg,"{'top': 1440, 'right': 328, 'bottom': 1515, 'left': 254}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_143.jpg,"{'top': 1481, 'right': 304, 'bottom': 1524, 'left': 261}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_144.jpg,"{'top': 354, 'right': 946, 'bottom': 1020, 'left': 280}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_148.jpg,"{'top': 428, 'right': 2277, 'bottom': 1094, 'left': 1611}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_148.jpg,"{'top': 418, 'right': 1034, 'bottom': 973, 'left': 479}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_15.jpg,"{'top': 337, 'right': 1401, 'bottom': 1136, 'left': 603}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_156.jpg,"{'top': 603, 'right': 1313, 'bottom': 1402, 'left': 514}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_157.jpg,"{'top': 502, 'right': 1019, 'bottom': 1168, 'left': 354}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_158.jpg,"{'top': 357, 'right': 788, 'bottom': 911, 'left': 233}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_160.jpg,"{'top': 604, 'right': 972, 'bottom': 693, 'left': 882}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_160.jpg,"{'top': 428, 'right': 254, 'bottom': 503, 'left': 179}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_162.jpg,"{'top': 1438, 'right': 237, 'bottom': 1481, 'left': 194}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_163.jpg,"{'top': 204, 'right': 846, 'bottom': 590, 'left': 461}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_125.jpg,"{'top': 310, 'right': 433, 'bottom': 346, 'left': 397}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_125.jpg,"{'top': 354, 'right': 237, 'bottom': 390, 'left': 201}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_166.jpg,"{'top': 414, 'right': 389, 'bottom': 450, 'left': 353}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_233.jpg,"{'top': 462, 'right': 927, 'bottom': 570, 'left': 820}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_61.jpg,"{'top': 357, 'right': 1281, 'bottom': 911, 'left': 726}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_168.jpg,"{'top': 115, 'right': 204, 'bottom': 177, 'left': 142}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_168.jpg,"{'top': 47, 'right': 320, 'bottom': 121, 'left': 245}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_170.jpg,"{'top': 246, 'right': 315, 'bottom': 308, 'left': 252}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_171.jpg,"{'top': 333, 'right': 589, 'bottom': 718, 'left': 204}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_171.jpg,"{'top': 420, 'right': 1489, 'bottom': 741, 'left': 1168}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_172.jpg,"{'top': 1050, 'right': 361, 'bottom': 1125, 'left': 287}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_172.jpg,"{'top': 1772, 'right': 1397, 'bottom': 1823, 'left': 1345}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_173.jpg,"{'top': 546, 'right': 872, 'bottom': 700, 'left': 717}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_174.jpg,"{'top': 235, 'right': 689, 'bottom': 343, 'left': 581}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_179.jpg,"{'top': 684, 'right': 698, 'bottom': 813, 'left': 569}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_188.jpg,"{'top': 618, 'right': 469, 'bottom': 654, 'left': 433}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_188.jpg,"{'top': 306, 'right': 433, 'bottom': 342, 'left': 397}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_188.jpg,"{'top': 252, 'right': 588, 'bottom': 295, 'left': 544}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_189.jpg,"{'top': 411, 'right': 741, 'bottom': 540, 'left': 612}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_189.jpg,"{'top': 1350, 'right': 633, 'bottom': 1440, 'left': 544}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_19.jpg,"{'top': 241, 'right': 526, 'bottom': 562, 'left': 205}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_196.jpg,"{'top': 94, 'right': 377, 'bottom': 156, 'left': 315}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_197.jpg,"{'top': 305, 'right': 820, 'bottom': 460, 'left': 666}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_199.jpg,"{'top': 96, 'right': 404, 'bottom': 186, 'left': 315}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_2.jpg,"{'top': 634, 'right': 675, 'bottom': 820, 'left': 489}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_2.jpg,"{'top': 942, 'right': 755, 'bottom': 1071, 'left': 626}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_210.jpg,"{'top': 231, 'right': 765, 'bottom': 498, 'left': 498}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_213.jpg,"{'top': 204, 'right': 589, 'bottom': 590, 'left': 204}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_214.jpg,"{'top': 160, 'right': 407, 'bottom': 345, 'left': 221}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_217.jpg,"{'top': 650, 'right': 872, 'bottom': 1316, 'left': 206}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_218.jpg,"{'top': 170, 'right': 562, 'bottom': 491, 'left': 241}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_226.jpg,"{'top': 170, 'right': 847, 'bottom': 491, 'left': 526}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_227.jpg,"{'top': 170, 'right': 328, 'bottom': 232, 'left': 266}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_228.jpg,"{'top': 370, 'right': 594, 'bottom': 445, 'left': 519}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_235.jpg,"{'top': 251, 'right': 1149, 'bottom': 303, 'left': 1097}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_235.jpg,"{'top': 325, 'right': 597, 'bottom': 454, 'left': 468}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_235.jpg,"{'top': 641, 'right': 868, 'bottom': 749, 'left': 760}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_237.jpg,"{'top': 357, 'right': 849, 'bottom': 911, 'left': 295}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_239.jpg,"{'top': 139, 'right': 675, 'bottom': 325, 'left': 489}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_24.jpg,"{'top': 333, 'right': 803, 'bottom': 718, 'left': 418}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_241.jpg,"{'top': 326, 'right': 173, 'bottom': 362, 'left': 137}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_241.jpg,"{'top': 46, 'right': 674, 'bottom': 108, 'left': 612}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_241.jpg,"{'top': 324, 'right': 136, 'bottom': 367, 'left': 93}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_241.jpg,"{'top': 314, 'right': 232, 'bottom': 358, 'left': 189}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_241.jpg,"{'top': 425, 'right': 352, 'bottom': 468, 'left': 309}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_242.jpg,"{'top': 159, 'right': 521, 'bottom': 211, 'left': 469}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_243.jpg,"{'top': 426, 'right': 869, 'bottom': 1224, 'left': 70}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_249.jpg,"{'top': 1062, 'right': 812, 'bottom': 1151, 'left': 723}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_252.jpg,"{'top': 946, 'right': 1167, 'bottom': 1612, 'left': 502}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_257.jpg,"{'top': 322, 'right': 433, 'bottom': 358, 'left': 397}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_258.jpg,"{'top': 246, 'right': 656, 'bottom': 708, 'left': 194}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_261.jpg,"{'top': 150, 'right': 1250, 'bottom': 305, 'left': 1096}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_262.jpg,"{'top': 297, 'right': 855, 'bottom': 426, 'left': 726}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_266.jpg,"{'top': 129, 'right': 225, 'bottom': 191, 'left': 163}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_266.jpg,"{'top': 266, 'right': 424, 'bottom': 310, 'left': 381}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_269.jpg,"{'top': 354, 'right': 1019, 'bottom': 1020, 'left': 354}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_273.jpg,"{'top': 603, 'right': 849, 'bottom': 1158, 'left': 295}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_278.jpg,"{'top': 217, 'right': 414, 'bottom': 440, 'left': 191}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_281.jpg,"{'top': 192, 'right': 464, 'bottom': 415, 'left': 241}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_282.jpg,"{'top': 225, 'right': 913, 'bottom': 354, 'left': 784}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_283.jpg,"{'top': 290, 'right': 760, 'bottom': 675, 'left': 375}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_284.jpg,"{'top': 514, 'right': 1046, 'bottom': 1313, 'left': 248}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_285.jpg,"{'top': 634, 'right': 641, 'bottom': 670, 'left': 605}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_286.jpg,"{'top': 128, 'right': 378, 'bottom': 235, 'left': 270}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_286.jpg,"{'top': 166, 'right': 145, 'bottom': 255, 'left': 56}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_289.jpg,"{'top': 78, 'right': 262, 'bottom': 130, 'left': 210}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_292.jpg,"{'top': 418, 'right': 603, 'bottom': 973, 'left': 48}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_292.jpg,"{'top': 295, 'right': 1527, 'bottom': 850, 'left': 972}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_295.jpg,"{'top': 354, 'right': 872, 'bottom': 1020, 'left': 206}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_296.jpg,"{'top': 447, 'right': 1218, 'bottom': 499, 'left': 1166}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_304.jpg,"{'top': 879, 'right': 400, 'bottom': 931, 'left': 348}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_305.jpg,"{'top': 253, 'right': 838, 'bottom': 408, 'left': 683}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_313.jpg,"{'top': 376, 'right': 675, 'bottom': 761, 'left': 290}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_313.jpg,"{'top': 376, 'right': 1787, 'bottom': 761, 'left': 1402}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_315.jpg,"{'top': 552, 'right': 593, 'bottom': 738, 'left': 407}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_316.jpg,"{'top': 96, 'right': 444, 'bottom': 186, 'left': 354}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_319.jpg,"{'top': 247, 'right': 1130, 'bottom': 290, 'left': 1087}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_32.jpg,"{'top': 134, 'right': 491, 'bottom': 455, 'left': 170}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_324.jpg,"{'top': 94, 'right': 287, 'bottom': 156, 'left': 225}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_327.jpg,"{'top': 334, 'right': 289, 'bottom': 370, 'left': 253}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_34.jpg,"{'top': 66, 'right': 554, 'bottom': 156, 'left': 464}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_34.jpg,"{'top': 106, 'right': 454, 'bottom': 196, 'left': 364}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_36.jpg,"{'top': 253, 'right': 273, 'bottom': 315, 'left': 211}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_36.jpg,"{'top': 257, 'right': 648, 'bottom': 308, 'left': 596}",Albrecht_Du¦êrer
