face_path,face_positions,artist
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_113.jpg,"{'top': 162, 'right': 504, 'bottom': 547, 'left': 118}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_114.jpg,"{'top': 194, 'right': 656, 'bottom': 657, 'left': 194}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_126.jpg,"{'top': 246, 'right': 1016, 'bottom': 708, 'left': 553}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_137.jpg,"{'top': 242, 'right': 340, 'bottom': 464, 'left': 117}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_141.jpg,"{'top': 502, 'right': 946, 'bottom': 1168, 'left': 280}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_144.jpg,"{'top': 354, 'right': 946, 'bottom': 1020, 'left': 280}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_148.jpg,"{'top': 428, 'right': 2277, 'bottom': 1094, 'left': 1611}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_148.jpg,"{'top': 418, 'right': 1034, 'bottom': 973, 'left': 479}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_15.jpg,"{'top': 337, 'right': 1401, 'bottom': 1136, 'left': 603}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_156.jpg,"{'top': 603, 'right': 1313, 'bottom': 1402, 'left': 514}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_157.jpg,"{'top': 502, 'right': 1019, 'bottom': 1168, 'left': 354}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_158.jpg,"{'top': 357, 'right': 788, 'bottom': 911, 'left': 233}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_163.jpg,"{'top': 204, 'right': 846, 'bottom': 590, 'left': 461}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_61.jpg,"{'top': 357, 'right': 1281, 'bottom': 911, 'left': 726}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_171.jpg,"{'top': 333, 'right': 589, 'bottom': 718, 'left': 204}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_171.jpg,"{'top': 420, 'right': 1489, 'bottom': 741, 'left': 1168}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_173.jpg,"{'top': 546, 'right': 872, 'bottom': 700, 'left': 717}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_19.jpg,"{'top': 241, 'right': 526, 'bottom': 562, 'left': 205}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_197.jpg,"{'top': 305, 'right': 820, 'bottom': 460, 'left': 666}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_2.jpg,"{'top': 634, 'right': 675, 'bottom': 820, 'left': 489}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_210.jpg,"{'top': 231, 'right': 765, 'bottom': 498, 'left': 498}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_213.jpg,"{'top': 204, 'right': 589, 'bottom': 590, 'left': 204}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_214.jpg,"{'top': 160, 'right': 407, 'bottom': 345, 'left': 221}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_217.jpg,"{'top': 650, 'right': 872, 'bottom': 1316, 'left': 206}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_218.jpg,"{'top': 170, 'right': 562, 'bottom': 491, 'left': 241}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_226.jpg,"{'top': 170, 'right': 847, 'bottom': 491, 'left': 526}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_237.jpg,"{'top': 357, 'right': 849, 'bottom': 911, 'left': 295}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_239.jpg,"{'top': 139, 'right': 675, 'bottom': 325, 'left': 489}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_24.jpg,"{'top': 333, 'right': 803, 'bottom': 718, 'left': 418}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_243.jpg,"{'top': 426, 'right': 869, 'bottom': 1224, 'left': 70}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_252.jpg,"{'top': 946, 'right': 1167, 'bottom': 1612, 'left': 502}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_258.jpg,"{'top': 246, 'right': 656, 'bottom': 708, 'left': 194}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_261.jpg,"{'top': 150, 'right': 1250, 'bottom': 305, 'left': 1096}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_269.jpg,"{'top': 354, 'right': 1019, 'bottom': 1020, 'left': 354}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_273.jpg,"{'top': 603, 'right': 849, 'bottom': 1158, 'left': 295}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_278.jpg,"{'top': 217, 'right': 414, 'bottom': 440, 'left': 191}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_281.jpg,"{'top': 192, 'right': 464, 'bottom': 415, 'left': 241}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_283.jpg,"{'top': 290, 'right': 760, 'bottom': 675, 'left': 375}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_284.jpg,"{'top': 514, 'right': 1046, 'bottom': 1313, 'left': 248}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_292.jpg,"{'top': 418, 'right': 603, 'bottom': 973, 'left': 48}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_292.jpg,"{'top': 295, 'right': 1527, 'bottom': 850, 'left': 972}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_295.jpg,"{'top': 354, 'right': 872, 'bottom': 1020, 'left': 206}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_305.jpg,"{'top': 253, 'right': 838, 'bottom': 408, 'left': 683}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_313.jpg,"{'top': 376, 'right': 675, 'bottom': 761, 'left': 290}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_313.jpg,"{'top': 376, 'right': 1787, 'bottom': 761, 'left': 1402}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_315.jpg,"{'top': 552, 'right': 593, 'bottom': 738, 'left': 407}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_32.jpg,"{'top': 134, 'right': 491, 'bottom': 455, 'left': 170}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_59.jpg,"{'top': 118, 'right': 696, 'bottom': 304, 'left': 510}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_64.jpg,"{'top': 468, 'right': 795, 'bottom': 736, 'left': 527}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_67.jpg,"{'top': 502, 'right': 1093, 'bottom': 1168, 'left': 428}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_80.jpg,"{'top': 167, 'right': 631, 'bottom': 322, 'left': 476}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_88.jpg,"{'top': 502, 'right': 1167, 'bottom': 1168, 'left': 502}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_89.jpg,"{'top': 350, 'right': 765, 'bottom': 617, 'left': 498}",Albrecht_Du¦êrer
images/Albrecht_Du¦êrer/Albrecht_Du¦êrer_91.jpg,"{'top': 428, 'right': 798, 'bottom': 1094, 'left': 132}",Albrecht_Du¦êrer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_10.jpg,"{'top': 418, 'right': 972, 'bottom': 973, 'left': 418}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_100.jpg,"{'top': 201, 'right': 409, 'bottom': 468, 'left': 141}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_104.jpg,"{'top': 408, 'right': 459, 'bottom': 563, 'left': 304}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_105.jpg,"{'top': 313, 'right': 776, 'bottom': 634, 'left': 455}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_106.jpg,"{'top': 605, 'right': 707, 'bottom': 1067, 'left': 245}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_109.jpg,"{'top': 1390, 'right': 1062, 'bottom': 1657, 'left': 795}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_113.jpg,"{'top': 162, 'right': 504, 'bottom': 547, 'left': 118}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_114.jpg,"{'top': 194, 'right': 656, 'bottom': 657, 'left': 194}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_126.jpg,"{'top': 246, 'right': 1016, 'bottom': 708, 'left': 553}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_137.jpg,"{'top': 242, 'right': 340, 'bottom': 464, 'left': 117}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_141.jpg,"{'top': 502, 'right': 946, 'bottom': 1168, 'left': 280}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_144.jpg,"{'top': 354, 'right': 946, 'bottom': 1020, 'left': 280}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_148.jpg,"{'top': 428, 'right': 2277, 'bottom': 1094, 'left': 1611}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_148.jpg,"{'top': 418, 'right': 1034, 'bottom': 973, 'left': 479}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_15.jpg,"{'top': 337, 'right': 1401, 'bottom': 1136, 'left': 603}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_156.jpg,"{'top': 603, 'right': 1313, 'bottom': 1402, 'left': 514}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_157.jpg,"{'top': 502, 'right': 1019, 'bottom': 1168, 'left': 354}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_158.jpg,"{'top': 357, 'right': 788, 'bottom': 911, 'left': 233}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_163.jpg,"{'top': 204, 'right': 846, 'bottom': 590, 'left': 461}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_171.jpg,"{'top': 333, 'right': 589, 'bottom': 718, 'left': 204}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_171.jpg,"{'top': 420, 'right': 1489, 'bottom': 741, 'left': 1168}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_173.jpg,"{'top': 546, 'right': 872, 'bottom': 700, 'left': 717}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_19.jpg,"{'top': 241, 'right': 526, 'bottom': 562, 'left': 205}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_197.jpg,"{'top': 305, 'right': 820, 'bottom': 460, 'left': 666}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_2.jpg,"{'top': 634, 'right': 675, 'bottom': 820, 'left': 489}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_210.jpg,"{'top': 231, 'right': 765, 'bottom': 498, 'left': 498}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_213.jpg,"{'top': 204, 'right': 589, 'bottom': 590, 'left': 204}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_214.jpg,"{'top': 160, 'right': 407, 'bottom': 345, 'left': 221}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_217.jpg,"{'top': 650, 'right': 872, 'bottom': 1316, 'left': 206}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_218.jpg,"{'top': 170, 'right': 562, 'bottom': 491, 'left': 241}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_226.jpg,"{'top': 170, 'right': 847, 'bottom': 491, 'left': 526}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_237.jpg,"{'top': 357, 'right': 849, 'bottom': 911, 'left': 295}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_239.jpg,"{'top': 139, 'right': 675, 'bottom': 325, 'left': 489}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_24.jpg,"{'top': 333, 'right': 803, 'bottom': 718, 'left': 418}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_243.jpg,"{'top': 426, 'right': 869, 'bottom': 1224, 'left': 70}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_252.jpg,"{'top': 946, 'right': 1167, 'bottom': 1612, 'left': 502}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_258.jpg,"{'top': 246, 'right': 656, 'bottom': 708, 'left': 194}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_261.jpg,"{'top': 150, 'right': 1250, 'bottom': 305, 'left': 1096}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_269.jpg,"{'top': 354, 'right': 1019, 'bottom': 1020, 'left': 354}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_273.jpg,"{'top': 603, 'right': 849, 'bottom': 1158, 'left': 295}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_278.jpg,"{'top': 217, 'right': 414, 'bottom': 440, 'left': 191}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_281.jpg,"{'top': 192, 'right': 464, 'bottom': 415, 'left': 241}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_283.jpg,"{'top': 290, 'right': 760, 'bottom': 675, 'left': 375}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_284.jpg,"{'top': 514, 'right': 1046, 'bottom': 1313, 'left': 248}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_292.jpg,"{'top': 418, 'right': 603, 'bottom': 973, 'left': 48}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_292.jpg,"{'top': 295, 'right': 1527, 'bottom': 850, 'left': 972}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_295.jpg,"{'top': 354, 'right': 872, 'bottom': 1020, 'left': 206}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_305.jpg,"{'top': 253, 'right': 838, 'bottom': 408, 'left': 683}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_313.jpg,"{'top': 376, 'right': 675, 'bottom': 761, 'left': 290}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_313.jpg,"{'top': 376, 'right': 1787, 'bottom': 761, 'left': 1402}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_315.jpg,"{'top': 552, 'right': 593, 'bottom': 738, 'left': 407}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_32.jpg,"{'top': 134, 'right': 491, 'bottom': 455, 'left': 170}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_59.jpg,"{'top': 118, 'right': 696, 'bottom': 304, 'left': 510}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_61.jpg,"{'top': 357, 'right': 1281, 'bottom': 911, 'left': 726}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_64.jpg,"{'top': 468, 'right': 795, 'bottom': 736, 'left': 527}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_67.jpg,"{'top': 502, 'right': 1093, 'bottom': 1168, 'left': 428}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_80.jpg,"{'top': 167, 'right': 631, 'bottom': 322, 'left': 476}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_88.jpg,"{'top': 502, 'right': 1167, 'bottom': 1168, 'left': 502}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_89.jpg,"{'top': 350, 'right': 765, 'bottom': 617, 'left': 498}",Albrecht_DuÔòá+¬rer
images/Albrecht_DuÔòá+¬rer/Albrecht_DuÔòá+¬rer_91.jpg,"{'top': 428, 'right': 798, 'bottom': 1094, 'left': 132}",Albrecht_DuÔòá+¬rer
images/Amedeo_Modigliani/Amedeo_Modigliani_10.jpg,"{'top': 263, 'right': 386, 'bottom': 449, 'left': 201}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_100.jpg,"{'top': 201, 'right': 366, 'bottom': 387, 'left': 180}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_115.jpg,"{'top': 192, 'right': 340, 'bottom': 415, 'left': 117}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_118.jpg,"{'top': 162, 'right': 461, 'bottom': 547, 'left': 76}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_12.jpg,"{'top': 201, 'right': 366, 'bottom': 387, 'left': 180}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_124.jpg,"{'top': 81, 'right': 270, 'bottom': 236, 'left': 115}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_132.jpg,"{'top': 142, 'right': 349, 'bottom': 409, 'left': 82}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_133.jpg,"{'top': 201, 'right': 379, 'bottom': 468, 'left': 111}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_134.jpg,"{'top': 167, 'right': 390, 'bottom': 390, 'left': 167}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_137.jpg,"{'top': 81, 'right': 322, 'bottom': 236, 'left': 167}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_141.jpg,"{'top': 170, 'right': 419, 'bottom': 491, 'left': 98}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_157.jpg,"{'top': 316, 'right': 464, 'bottom': 539, 'left': 241}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_158.jpg,"{'top': 184, 'right': 201, 'bottom': 339, 'left': 46}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_159.jpg,"{'top': 206, 'right': 419, 'bottom': 527, 'left': 98}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_16.jpg,"{'top': 118, 'right': 315, 'bottom': 341, 'left': 92}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_162.jpg,"{'top': 202, 'right': 270, 'bottom': 356, 'left': 115}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_164.jpg,"{'top': 139, 'right': 366, 'bottom': 325, 'left': 180}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_6.jpg,"{'top': 160, 'right': 324, 'bottom': 345, 'left': 139}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_167.jpg,"{'top': 217, 'right': 365, 'bottom': 440, 'left': 142}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_17.jpg,"{'top': 133, 'right': 304, 'bottom': 288, 'left': 150}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_174.jpg,"{'top': 139, 'right': 345, 'bottom': 325, 'left': 159}",Amedeo_Modigliani
images/Amedeo_Modigliani/Amedeo_Modigliani_176.jpg,"{'top': 231, 'right': 379, 'bottom': 498, 'left': 111}",Amedeo_Modigliani
